id,purchase,test,imp_1,imp_2,imp_3,imp_4,imp_5,imp_6
464680,0,1,0,0,0,0,1,0
50004,1,1,0,34,0,3,0,0
675847,0,1,2,6,0,0,0,0
1141676,0,1,0,4,0,0,0,1
1227241,1,1,0,1,0,4,0,1
688844,0,1,0,0,0,0,0,2
1125802,0,1,0,4,0,0,0,1
10684,0,1,0,1,0,0,0,0
1260272,1,1,1,0,0,0,0,0
369270,0,1,0,10,0,0,0,0
1388385,0,1,0,2,0,0,0,0
700990,1,1,0,0,0,0,0,1
1155607,0,1,0,1,0,0,0,0
730307,1,1,0,0,0,0,0,1
217851,0,1,0,1,0,0,0,0
1038010,0,1,0,7,0,0,0,0
389006,0,1,0,0,0,0,0,6
1244066,0,1,0,0,0,0,0,2
913606,0,0,0,0,0,0,0,1
35977,1,1,2,4,0,34,0,2
215611,1,1,0,0,0,0,0,1
1179955,1,1,0,0,0,0,0,1
834388,1,1,1,0,0,0,0,0
1238374,1,1,0,5,0,0,0,0
761966,1,1,0,1,0,0,0,0
838368,0,1,0,0,0,0,0,1
44784,0,1,0,0,0,0,0,1
624885,1,1,0,1,0,0,0,0
86664,1,1,0,0,0,0,0,2
43840,0,1,0,1,0,0,0,0
290374,0,1,0,1,0,0,0,0
463152,0,1,0,2,0,0,0,0
646819,1,0,3,0,0,5,0,0
653281,1,0,0,0,0,0,0,1
1001195,0,1,0,0,0,0,0,2
716455,0,1,0,0,0,0,0,1
803001,1,1,0,0,0,0,0,4
760939,0,1,4,1,0,0,0,1
1167829,1,1,0,3,0,0,0,0
1024263,1,1,1,0,0,2,0,0
390092,0,1,3,21,0,0,0,2
77074,1,1,0,0,0,7,0,0
1268102,0,1,0,3,0,0,0,1
248489,1,1,0,1,0,0,0,0
924431,1,1,4,9,0,6,0,1
734122,1,1,0,5,0,0,0,0
691946,0,1,1,0,0,0,0,0
1078260,0,1,0,0,0,0,0,1
1147844,0,1,0,0,0,0,0,2
1250408,1,1,1,7,0,0,0,1
158252,0,1,1,0,0,0,0,1
1068504,1,1,0,0,0,1,0,0
540870,1,1,0,6,0,0,0,0
566511,1,1,0,0,0,0,0,2
28171,1,1,0,0,0,0,0,1
1217511,0,1,0,0,0,0,0,1
663987,1,1,0,0,0,18,0,3
1007537,0,1,0,2,0,0,0,0
175288,0,1,0,0,0,0,0,5
536504,1,1,7,0,0,0,0,0
86655,1,1,0,0,0,1,0,0
859035,0,1,0,4,0,0,0,0
380286,1,1,12,39,0,0,0,12
815462,0,1,1,0,0,0,0,0
408739,0,1,0,1,0,0,0,0
931936,0,1,0,0,0,0,0,3
928571,1,1,1,19,0,0,0,0
1317856,1,1,0,0,0,0,0,1
733746,1,0,0,1,0,0,0,1
8652,1,1,0,0,0,0,0,2
280610,1,1,0,1,0,0,0,0
22274,1,1,0,0,0,0,0,1
934085,1,1,0,1,0,0,0,1
473166,1,1,0,0,0,14,0,0
479582,0,1,0,3,0,0,0,29
513551,0,1,1,3,0,0,0,1
987773,1,1,0,1,0,0,0,7
848464,1,1,0,1,0,0,0,1
958197,0,0,0,0,0,0,0,1
35651,1,0,0,2,0,0,0,0
190687,0,1,0,0,0,0,0,1
315434,1,1,0,0,0,5,0,0
647905,1,1,0,0,0,0,0,7
1380678,1,1,0,0,0,0,0,1
660771,1,1,0,0,0,21,0,0
381374,0,1,0,0,0,0,0,1
964683,1,1,0,0,0,0,0,9
341045,0,0,1,0,0,0,0,0
1332627,0,1,0,0,0,0,0,1
303982,0,1,1,0,0,0,0,0
1003319,0,1,0,0,0,0,0,1
91475,0,1,0,7,0,0,0,13
105949,0,0,0,0,0,0,0,2
955283,1,1,1,0,0,1,0,0
988201,1,1,0,0,0,10,0,0
1213578,0,1,4,0,0,38,4,0
784082,1,1,0,1,0,0,0,1
885618,0,1,0,0,0,0,0,8
110827,1,1,0,0,0,0,0,5
375431,0,1,1,3,0,0,0,0
54565,0,1,20,7,0,21,6,20
341906,0,1,0,2,0,0,0,0
1057227,1,1,0,0,0,0,0,5
1245666,0,1,0,2,0,0,0,0
324575,0,1,1,21,0,0,0,1
773293,1,1,0,0,0,13,0,4
624471,1,1,1,1,0,0,0,0
571207,0,1,0,3,0,0,0,1
89155,1,1,0,32,0,17,0,4
215567,1,1,0,5,0,1,0,0
589540,1,1,0,1,0,0,0,0
1194386,0,1,0,3,0,0,0,0
356730,0,1,0,0,0,0,0,9
659826,0,0,0,2,0,0,0,0
884152,0,1,0,0,0,0,0,1
500290,0,0,0,2,0,0,0,0
713017,0,1,0,0,0,0,0,3
106048,0,1,2,20,1,1,0,0
213322,1,1,0,0,0,0,0,1
256018,1,1,0,0,0,2,0,0
519639,0,1,1,0,0,0,0,0
648665,0,1,0,0,0,0,0,1
84802,1,1,0,6,0,1,0,0
888502,1,1,0,2,0,0,0,0
539000,1,0,0,5,2,2,0,10
837810,1,1,1,0,0,0,0,0
301338,0,1,0,0,0,0,0,1
183611,0,1,0,0,0,2,0,0
570007,1,1,19,94,0,98,0,9
1399103,0,1,0,0,0,0,0,2
1388044,0,1,0,1,0,0,0,1
1130550,1,1,64,20,0,11,0,0
1026697,0,1,0,3,0,0,0,0
74126,0,1,0,0,0,0,0,9
435041,1,1,0,3,0,0,0,1
1080670,0,1,1,0,0,0,0,0
1256587,0,1,1,0,0,0,0,0
311160,0,1,0,0,0,0,0,1
1003331,0,1,1,0,0,0,0,1
1133513,0,1,0,7,0,0,0,1
521667,1,1,0,0,0,1,0,0
215984,0,1,0,2,0,0,0,4
549295,1,1,0,0,0,2,0,0
217067,1,1,28,52,1,26,0,5
804978,0,1,0,0,0,0,0,1
565337,1,0,0,0,2,0,0,1
914316,1,1,0,0,0,0,0,15
407700,1,1,0,1,0,0,0,0
706271,0,1,0,0,0,1,0,0
1115342,0,1,0,1,0,0,0,0
177124,0,1,0,1,0,0,0,0
23997,0,1,0,0,0,0,0,1
264668,0,1,1,0,0,0,0,0
907128,0,1,0,1,0,0,0,1
1308859,1,1,2,17,0,2,0,0
1351650,1,1,0,0,0,1,0,4
250985,1,1,1,6,0,4,0,0
1220749,1,0,0,0,0,0,0,8
1207680,0,1,0,1,0,0,0,0
380600,1,0,0,0,0,10,0,0
618017,1,1,0,0,0,0,0,2
21298,1,1,0,0,0,0,0,2
749873,1,1,0,1,0,0,0,0
1211655,0,1,0,0,0,0,0,1
1205112,0,1,2,2,0,0,0,0
625077,0,0,0,0,0,0,0,1
1260387,0,1,0,0,0,0,0,5
378292,1,1,3,0,0,17,0,0
662400,0,1,0,1,0,0,0,0
661503,1,1,0,0,0,1,0,15
578271,1,1,0,0,0,1,0,0
292991,0,1,0,6,0,0,0,0
1280093,0,1,0,1,0,0,0,2
954920,0,1,7,3,0,7,1,0
203527,1,1,0,0,0,16,0,0
819936,0,1,0,1,0,0,0,0
1321383,0,1,0,0,0,0,0,1
429808,1,1,1,1,0,90,0,0
730109,0,1,0,1,0,0,0,0
274132,1,0,0,4,1,0,0,0
663043,1,1,0,2,0,4,0,1
749736,1,1,0,0,0,0,0,1
204256,0,0,0,0,1,0,0,0
183033,1,1,0,2,0,0,0,3
557580,0,1,0,5,0,0,0,0
1127642,0,1,0,0,0,0,0,1
1354000,1,1,0,1,0,0,0,21
968755,0,1,0,7,0,0,0,1
17161,1,1,0,0,0,8,0,0
832524,0,1,0,0,0,0,0,2
1011250,1,1,0,0,0,0,0,1
717466,0,1,0,0,0,0,0,1
1046802,0,0,0,0,0,0,0,1
47448,1,1,0,2,0,0,0,0
4284,0,1,1,4,0,0,0,0
396803,1,1,1,0,0,0,0,0
345901,0,1,0,1,0,0,0,0
1233097,1,1,0,0,0,1,0,0
91806,0,1,0,0,0,0,0,1
1123626,1,1,0,1,0,0,0,0
1242817,0,1,1,0,0,0,0,0
191312,0,1,0,2,0,0,0,0
40579,1,1,2,0,0,0,0,0
385776,0,0,0,6,0,0,0,1
1278241,0,1,3,0,0,0,0,4
1339207,0,1,0,2,0,0,0,0
1299902,1,1,0,0,0,0,0,3
47221,0,1,0,0,0,0,0,1
466228,0,1,0,0,0,0,0,3
144106,1,1,0,0,0,2,0,0
898378,0,0,0,0,0,0,0,3
460669,0,1,0,0,0,0,0,9
1139839,0,1,0,0,0,0,0,1
434544,0,1,0,0,0,0,0,1
244913,1,0,0,0,0,0,0,2
378784,1,1,3,1,0,0,0,0
156113,1,1,0,1,0,0,0,0
1397024,1,1,0,0,0,0,0,2
1244427,1,1,0,23,0,8,0,0
1401904,0,1,0,1,0,0,0,0
1201619,0,1,0,1,0,0,0,0
146523,0,1,0,3,0,0,0,0
343978,0,1,0,0,0,0,0,1
1164954,1,1,1,1,0,26,0,7
365010,1,1,0,0,0,0,0,1
367697,0,1,0,1,0,0,0,0
1092905,0,1,1,0,0,0,0,0
1070297,0,1,0,0,0,0,0,1
85235,1,1,0,1,0,0,0,2
1038292,0,1,1,0,0,0,0,0
816210,1,1,0,2,0,6,0,0
902216,1,1,0,0,0,0,0,7
798804,1,0,0,11,0,0,0,0
812167,0,1,0,1,0,0,0,0
1213299,0,1,0,5,0,0,0,0
1409515,0,1,1,0,0,0,0,0
1025669,1,1,0,0,0,0,0,1
1003614,0,1,0,0,0,0,0,2
777321,1,1,0,5,0,0,0,1
1150445,1,1,0,0,0,1,0,0
1210784,1,1,11,0,0,0,0,0
1296611,1,1,0,0,0,15,0,0
792016,1,1,0,0,0,1,0,0
119728,0,1,0,0,0,0,0,1
940767,1,1,1,0,0,0,0,0
1217011,1,1,0,0,0,0,0,3
15513,0,1,0,0,0,1,0,0
1172445,1,1,0,17,0,0,0,0
259383,0,1,0,1,0,0,0,0
118832,1,1,0,42,0,2,0,0
1148590,1,1,4,0,0,3,0,0
822873,1,1,0,0,0,6,0,0
1396887,1,1,0,0,0,0,0,1
1179993,0,1,0,0,0,0,0,1
129800,1,1,0,0,0,15,0,0
142342,1,1,0,2,0,2,0,6
410026,1,1,0,0,0,0,0,4
746271,0,1,0,0,0,0,0,1
150999,1,1,11,16,0,26,0,17
40320,0,1,3,2,0,0,0,0
631598,1,1,0,1,0,0,0,0
152829,0,1,0,0,0,0,0,1
546287,1,1,0,0,0,18,0,1
1190459,0,1,0,6,0,0,0,1
888200,0,0,0,0,0,0,0,1
728171,1,1,0,0,0,0,0,1
1365630,0,1,0,0,0,0,0,1
1345538,1,1,1,0,0,1,0,0
221539,0,1,0,1,0,0,0,0
864269,1,1,0,0,0,5,0,0
690090,0,1,0,0,0,0,0,1
1404666,0,1,0,0,0,0,0,2
405708,0,1,6,0,0,33,0,0
445277,1,0,0,0,0,0,0,1
1387387,0,1,0,1,0,0,0,0
273442,0,1,0,0,0,0,0,2
1243637,0,1,0,2,0,0,0,0
142636,0,0,0,0,0,0,0,2
1199813,1,1,0,5,0,0,0,0
206453,1,1,0,0,0,2,0,0
1229868,0,1,0,1,0,0,0,0
1001596,1,1,0,0,0,0,0,1
273455,0,1,0,0,0,0,3,2
603781,1,1,0,0,0,2,0,0
1036567,1,1,0,5,0,0,0,0
153238,1,1,0,1,0,0,0,0
608437,0,1,0,0,0,0,0,1
748511,1,1,0,0,0,0,0,1
77960,0,1,0,1,0,0,0,0
1333355,0,1,1,0,0,6,0,1
442305,0,1,0,7,0,0,0,1
97433,1,1,0,0,0,0,0,4
1248845,1,1,0,72,0,0,0,0
116243,0,1,0,9,0,0,0,0
1008013,1,1,0,4,0,0,0,9
1299676,0,1,0,0,0,0,0,1
1371408,1,1,0,1,0,0,0,0
855381,0,1,0,2,0,0,0,2
1221308,1,1,0,1,0,0,0,0
333519,0,1,0,0,0,0,0,3
4203,1,1,0,53,0,16,0,0
670323,1,1,0,0,0,0,0,1
309400,1,1,0,0,0,3,0,0
201325,1,1,0,0,0,1,0,0
79998,0,1,0,2,0,0,0,0
977403,1,1,0,14,0,3,0,0
751282,0,1,0,3,0,0,0,0
1102545,1,1,0,3,0,0,0,0
514592,0,1,0,1,0,0,0,0
1210970,1,1,0,3,0,0,0,0
519431,0,1,3,0,0,0,0,1
1035187,0,1,0,3,0,0,0,0
1362160,1,1,0,0,0,0,0,66
124472,1,1,0,1,0,0,0,0
1358649,1,1,0,1,0,0,0,0
1052954,1,1,1,5,0,0,0,1
1104305,0,1,1,0,0,0,0,0
428476,0,1,0,6,0,0,0,3
696077,0,1,1,0,0,0,0,0
897783,1,1,0,0,0,2,0,0
1339198,0,1,0,2,0,0,0,0
1368536,0,1,0,4,0,0,0,5
640874,1,1,0,4,0,0,0,4
522594,1,0,0,0,0,11,0,1
162144,1,1,0,0,0,0,0,1
8295,0,0,0,3,0,0,0,1
1332683,1,1,0,13,0,4,0,0
1119860,0,1,0,0,0,5,0,2
614389,1,1,0,0,0,6,0,3
1389846,0,0,0,0,4,0,0,0
1376045,1,1,0,0,0,14,0,0
1271810,0,1,0,7,0,0,0,3
1020802,0,1,0,1,0,0,0,0
1241542,0,1,0,3,0,0,0,0
586619,0,1,0,0,0,0,0,3
348899,1,1,0,0,0,0,0,3
247523,1,1,0,0,0,0,0,2
202549,0,1,0,0,0,0,0,1
711610,0,1,0,4,0,0,0,0
919877,0,0,0,0,0,0,0,11
1268972,0,1,5,39,0,9,3,2
176717,1,1,0,0,0,0,0,2
941128,1,1,0,0,0,1,0,1
317802,0,1,0,0,0,0,0,6
1322040,0,1,0,0,0,0,0,1
437441,0,1,0,0,0,0,0,1
917872,1,1,0,1,0,0,0,0
548747,1,1,1,10,0,0,0,10
426031,1,1,0,0,0,0,0,2
724682,0,1,0,0,0,0,0,3
876932,1,1,2,0,0,0,0,0
218055,0,1,0,0,0,0,0,2
1056603,1,1,0,0,0,0,0,30
541629,0,1,0,4,0,0,0,1
1248465,0,1,0,0,0,0,1,0
961029,1,1,1,0,0,0,0,0
633016,0,0,108,0,5,0,0,0
31167,1,0,0,8,0,0,0,3
1310227,1,1,0,0,0,0,0,1
486496,1,1,0,1,0,0,0,0
1384795,0,1,0,0,0,0,0,1
36692,0,1,1,0,1,0,0,0
776627,1,1,4,5,0,4,1,0
500682,1,1,0,0,0,0,0,5
528476,1,1,1,0,0,0,0,0
663216,1,1,0,0,0,2,0,0
767631,0,1,0,0,0,0,0,1
1267664,0,1,1,1,0,0,0,1
211850,0,1,1,2,0,0,0,1
1156657,1,1,0,1,0,0,0,0
1291266,0,0,0,1,0,0,0,0
563800,1,1,0,8,0,0,0,0
1279468,0,1,1,0,0,0,0,0
528322,1,1,0,17,0,5,0,4
508845,0,1,0,0,0,0,0,1
869228,0,1,0,0,0,0,0,5
357416,1,1,0,3,0,0,0,0
462827,1,1,0,0,0,3,0,1
1384036,1,1,1,1,0,0,0,0
106887,0,1,0,1,0,0,0,0
730703,1,1,0,0,0,0,0,7
963900,0,1,3,0,0,10,1,0
899944,0,1,0,0,0,0,0,1
51062,0,1,0,1,0,0,0,0
124278,0,1,0,1,0,0,0,2
498963,0,0,0,1,0,0,0,0
1086273,0,1,0,0,0,0,0,6
1189279,0,1,1,0,0,0,0,0
1211841,1,1,0,1,0,0,0,0
863379,0,1,1,0,0,0,0,1
469816,1,1,0,3,0,0,0,0
1190061,1,1,0,1,0,0,0,0
1194876,0,1,0,0,0,0,0,1
874592,0,0,0,1,0,0,0,0
974518,0,1,10,53,0,0,0,0
325057,1,1,0,9,0,8,6,0
205352,1,1,0,1,0,0,0,0
356851,1,1,0,3,0,0,0,0
59518,0,1,0,2,0,0,0,0
902475,0,0,0,0,0,0,0,4
574092,1,1,0,5,0,0,0,3
778828,1,1,0,0,0,0,0,2
695273,0,1,2,0,0,0,3,0
1147953,1,1,0,0,0,1,0,0
1117005,0,1,0,0,0,0,0,2
295839,1,1,7,40,0,11,0,0
407264,1,1,4,0,0,2,0,1
413191,0,1,0,0,0,0,0,1
14015,1,1,0,37,0,3,0,0
545591,0,1,0,0,0,0,0,2
1191926,1,1,0,0,0,0,0,2
120464,0,1,1,0,0,0,0,0
1059053,0,1,0,1,0,0,0,0
977136,1,1,0,0,0,0,0,9
653070,0,1,1,5,0,0,0,1
236966,0,1,0,2,0,0,0,0
1386570,0,1,0,0,0,0,0,1
1392472,0,1,0,0,0,0,1,0
543987,0,1,0,0,0,0,0,1
318499,1,1,0,3,0,0,0,1
426143,1,1,1,0,0,0,0,0
12594,0,1,0,1,0,0,0,0
446836,0,1,0,0,0,0,0,1
77115,0,1,0,1,0,0,0,1
834369,0,1,1,0,0,0,0,0
464921,1,1,0,1,0,31,0,7
99347,1,1,0,2,0,0,0,0
681234,1,0,0,4,1,12,0,0
735274,1,1,2,0,0,0,0,3
1258562,0,1,0,0,0,0,0,1
1081182,1,1,0,1,0,0,0,7
146373,1,1,0,1,0,4,0,0
233452,1,1,0,1,0,0,0,0
198281,1,1,0,0,0,2,0,0
35366,1,1,0,0,0,0,0,1
793520,0,1,0,1,0,0,0,0
605470,0,1,1,0,0,0,0,1
842546,1,1,0,0,0,0,0,1
1271142,1,1,0,2,0,0,0,0
454728,0,0,0,1,0,0,0,8
453689,0,0,0,8,3,0,0,0
266923,0,1,0,0,0,0,0,3
1155459,1,1,5,1,0,0,0,0
368656,1,1,0,102,0,53,0,3
1069131,1,1,0,2,0,7,0,34
265817,0,1,0,0,0,0,0,1
10878,0,1,2,6,0,0,0,2
514379,1,1,0,0,0,0,0,2
1168544,0,1,0,2,0,0,0,0
118507,0,1,0,0,0,0,0,5
155531,1,1,1,0,0,10,0,1
771001,1,1,0,1,0,0,0,2
1024418,1,1,0,3,0,0,0,0
332955,0,1,0,0,0,0,0,1
929909,0,1,0,0,0,0,0,2
720987,1,1,0,1,0,0,0,3
654905,0,1,0,1,0,0,0,0
926995,0,1,0,6,0,0,0,2
1172294,1,1,0,0,0,0,0,5
113069,1,1,0,0,0,0,0,3
370037,0,1,0,1,0,0,0,0
1174120,1,1,0,3,0,0,0,0
653997,0,1,0,0,0,0,0,1
662060,0,1,0,1,0,0,0,0
1056916,0,1,0,2,0,0,0,0
1306900,1,1,0,79,0,2,0,0
177784,1,1,10,69,0,12,0,3
246404,0,1,0,0,0,0,0,3
1243368,1,1,0,2,0,0,0,0
529598,1,1,0,1,0,0,0,3
175179,1,1,0,2,0,0,0,0
1093896,1,1,0,1,0,2,0,0
517206,1,1,0,0,0,0,0,1
1639,0,1,0,0,0,0,0,1
1036818,1,1,0,0,0,0,0,20
993862,1,1,0,5,0,5,0,0
854169,0,0,1,0,0,0,0,0
286435,0,0,0,0,0,0,0,2
577493,0,1,0,0,0,1,0,1
383408,0,0,0,2,0,0,0,1
197862,0,0,0,3,0,0,0,0
48928,0,1,0,8,0,0,0,0
334568,0,0,0,4,0,0,0,0
1269407,1,1,0,0,0,0,0,3
851760,1,1,0,1,0,0,0,1
1316607,1,1,0,4,0,0,0,2
176277,1,1,0,2,0,0,0,6
619005,0,1,0,4,0,0,0,0
1028068,0,1,1,0,0,0,0,1
554753,0,1,0,0,0,0,0,2
94194,1,1,0,0,0,1,0,0
963399,1,1,1,0,0,0,0,0
1241653,0,1,3,0,0,0,0,6
1087904,1,1,11,31,0,22,0,3
579673,1,1,0,0,0,0,0,3
1410910,1,1,0,1,0,0,0,0
948610,0,0,0,0,0,0,0,1
390606,0,1,0,0,0,0,0,8
1024780,1,1,1,0,0,0,0,0
1128676,0,1,0,1,0,0,0,0
828425,1,1,5,10,0,24,0,34
412835,0,1,0,1,0,0,0,0
308965,1,1,0,0,0,0,0,4
568608,0,1,3,2,1,1,1,0
569816,1,1,0,30,0,0,0,0
1131089,1,1,0,0,0,0,0,3
277331,1,0,0,3,0,0,0,0
101861,1,1,0,7,0,0,0,0
766252,0,1,0,0,0,0,0,1
375305,0,0,0,0,0,0,0,4
353266,0,1,0,1,0,0,0,0
81752,1,1,0,0,0,0,0,7
726352,0,1,0,9,0,0,0,0
226659,1,1,0,81,0,1,0,0
303271,0,1,0,0,0,0,0,3
1324788,0,1,0,4,0,0,0,3
1088860,1,1,0,2,0,0,0,1
19126,0,1,0,3,0,0,0,0
696074,1,1,0,0,0,0,0,6
1210912,0,0,0,0,0,1,0,0
995539,1,1,0,1,0,0,0,1
1286660,0,1,16,0,0,0,10,1
1162635,0,1,1,0,0,0,0,0
1256032,0,1,0,3,0,0,0,0
1020595,1,1,0,0,0,0,0,1
724145,0,1,0,1,0,0,0,0
743597,0,1,0,1,0,3,0,2
244421,1,1,1,4,0,0,0,1
1265716,0,1,0,0,0,0,0,4
274514,0,1,0,0,0,0,2,0
810339,1,1,0,0,0,0,0,1
1339590,1,0,1,0,0,0,0,0
537547,0,1,0,0,0,0,0,9
1051068,1,1,11,47,1,0,0,0
1191779,1,1,0,18,0,8,0,1
864120,1,1,0,0,0,0,0,1
448689,0,1,0,1,0,0,0,3
1103277,1,1,0,0,0,0,0,1
1156384,1,1,0,1,0,0,0,0
1284592,1,1,8,0,0,7,0,2
942036,1,1,0,41,0,0,0,0
1248139,1,1,0,0,0,0,0,1
1070241,0,1,0,0,0,0,0,1
380392,0,1,0,0,0,0,0,1
1097942,1,1,1,75,0,0,0,1
1036706,0,1,0,0,0,0,0,7
727094,0,0,0,0,0,0,0,1
1118988,0,0,0,1,0,0,0,0
823421,1,1,1,0,0,0,0,3
466217,0,1,0,0,0,0,0,4
827708,0,1,0,0,0,0,0,1
791146,1,1,15,12,0,0,0,2
439988,1,1,0,6,0,2,0,0
381927,1,1,2,5,0,5,0,0
141026,1,1,0,0,0,0,0,1
327478,0,1,0,1,0,0,0,0
1275102,1,1,0,4,0,3,0,0
279207,0,1,0,0,0,0,0,3
795544,0,0,0,2,0,0,0,2
617771,0,1,2,0,0,0,1,0
1037188,1,1,0,0,0,0,0,3
364647,0,1,0,4,0,0,0,0
1154212,1,1,0,1,0,0,0,0
258381,1,1,1,0,0,0,0,0
1085830,1,1,0,4,0,0,0,0
48829,0,1,0,3,0,0,0,0
1276052,1,1,0,0,0,6,0,1
358567,1,1,0,0,0,0,0,1
454754,1,1,0,3,0,17,0,2
647994,1,1,8,4,0,13,0,0
1003557,1,1,0,0,0,0,0,2
1397052,0,1,0,2,0,0,0,0
1234601,1,1,1,1,0,5,0,0
1339189,1,1,0,0,0,0,0,2
517405,1,1,0,0,0,0,0,1
127912,1,1,2,31,0,0,0,0
931418,0,1,0,0,0,0,0,1
110505,1,1,0,0,0,0,0,1
35791,1,1,0,0,0,0,0,1
1098314,1,0,0,1,0,0,0,1
528235,0,1,0,1,0,0,0,0
808694,0,1,0,3,0,0,0,0
1133834,1,1,0,0,0,0,0,1
1055255,0,1,0,0,0,0,0,1
1366775,1,0,0,11,0,1,0,0
346218,0,1,1,0,0,0,0,0
309221,1,1,0,0,0,0,0,5
752255,0,1,0,0,0,0,0,2
1006396,0,0,0,0,0,0,0,1
882353,0,1,0,0,0,0,0,5
1272074,1,1,0,11,0,0,0,0
1120332,1,1,1,10,0,1,0,0
1309303,0,1,1,0,0,0,0,0
965955,1,1,1,0,0,0,0,0
357853,0,1,0,3,0,0,0,0
910399,1,1,0,8,0,9,0,0
439130,1,1,0,1,0,0,0,27
78013,0,1,2,23,0,0,0,2
938055,0,1,0,0,0,0,0,2
380916,1,1,0,1,0,1,0,1
1300922,0,1,0,0,0,0,0,3
391392,1,1,0,1,0,0,0,0
633802,1,0,0,0,0,0,0,1
840059,1,1,0,1,2,0,0,1
619604,0,1,0,0,0,0,0,2
1357387,1,1,0,11,0,2,0,0
1015812,1,1,0,1,0,0,0,5
411085,0,1,0,2,0,0,0,0
155202,1,1,0,0,0,0,0,1
260945,1,1,0,1,0,0,0,0
819762,1,1,0,0,0,1,0,0
1382574,1,0,1,1,0,0,0,1
689841,1,1,10,0,0,0,0,0
1126189,0,0,0,3,0,0,0,0
387783,1,1,0,0,0,0,0,2
1207570,0,1,0,5,0,0,0,1
150701,1,1,1,1,0,3,0,0
1307207,1,1,3,50,0,1,0,1
536877,1,0,0,1,0,0,0,0
456693,0,1,0,0,0,0,0,2
266392,0,1,0,1,0,0,0,0
64367,1,1,0,0,0,0,0,2
583053,1,1,0,3,0,0,0,0
341043,1,1,0,2,0,0,0,0
699287,0,1,0,6,0,0,0,0
591631,1,1,0,0,0,0,0,2
1361090,1,1,0,2,0,3,0,3
879968,0,1,0,11,0,0,2,3
62822,0,1,0,0,0,25,0,0
1077775,1,1,0,0,0,0,0,2
449182,1,1,0,0,0,0,0,2
226999,1,0,0,0,0,4,0,0
1277116,0,1,0,2,0,0,0,3
711458,0,1,0,0,0,0,0,1
644973,0,1,19,0,0,0,0,20
967655,1,1,3,0,2,11,0,0
1030693,0,1,0,10,0,0,0,0
915322,0,1,0,0,0,0,0,2
1203530,1,1,3,0,0,0,0,0
14373,0,1,1,0,0,0,0,0
511871,0,1,0,0,0,0,0,1
1298471,0,1,0,4,0,0,0,1
1199985,1,1,0,0,0,0,0,4
1233540,0,1,0,4,0,0,0,3
338525,0,1,0,0,0,0,0,4
1151648,0,1,0,3,0,0,0,0
357120,0,1,0,1,0,0,0,0
399940,1,1,0,2,0,0,0,0
167994,0,1,0,6,0,0,0,2
939450,1,1,0,0,0,0,0,1
517407,1,1,0,0,0,0,0,1
110108,0,1,1,1,0,0,0,0
896744,1,1,0,0,0,0,0,2
130191,0,1,0,1,0,0,0,0
1146254,1,1,0,0,0,0,0,5
153804,0,1,0,0,0,0,0,1
161703,0,1,0,2,0,0,0,0
456249,0,1,0,0,0,0,0,1
1050520,1,1,0,3,0,1,0,1
805037,1,1,0,0,0,0,0,1
637812,0,1,0,1,0,0,0,0
902511,1,1,0,0,0,0,0,1
1207855,1,1,0,2,0,0,0,1
737236,0,0,0,0,1,0,0,0
410328,0,0,0,0,0,0,0,1
917793,1,0,0,2,0,0,0,1
720855,1,1,1,0,0,0,0,0
921256,0,1,0,0,0,0,0,2
1183760,1,1,17,25,0,20,0,0
923124,0,1,0,0,0,0,0,1
812703,1,1,0,4,0,0,0,404
964832,0,1,0,0,0,0,0,8
454874,0,1,0,0,0,0,0,1
931778,0,1,0,2,0,0,0,0
755298,1,1,0,1,0,0,0,0
694577,0,0,0,0,0,0,0,1
22929,1,1,0,3,0,0,0,19
1099165,1,1,0,1,0,0,0,3
1332623,0,1,0,1,0,0,0,1
1118070,0,1,0,1,0,0,0,0
42816,1,1,0,0,0,0,0,1
1265774,1,1,10,17,0,0,0,7
1342629,0,1,3,1,0,0,0,0
440840,0,1,0,0,0,0,0,5
96040,0,1,0,3,0,0,0,0
924527,1,1,0,0,0,1,0,0
894107,0,1,0,2,0,0,0,0
504836,1,1,0,1,0,0,0,1
788711,1,1,2,4,0,0,0,2
434466,0,1,0,0,0,0,0,1
735017,0,1,0,2,0,0,0,0
1403936,0,1,5,0,0,0,0,2
1229714,1,1,0,0,0,0,0,1
685143,0,1,7,1,0,0,0,3
1383818,1,1,0,3,0,0,0,1
457365,0,1,0,0,0,0,0,1
375873,1,1,0,0,0,0,0,1
1154664,0,1,0,0,0,0,0,1
868710,1,1,0,0,0,0,0,3
1081883,1,1,0,1,0,0,0,0
970094,1,1,0,0,0,0,0,1
342434,1,1,5,0,0,0,0,0
812031,1,1,0,0,0,0,0,2
45494,0,1,0,0,0,0,0,4
956327,0,0,0,0,0,0,0,1
384093,0,1,0,5,0,0,0,0
970232,1,1,4,34,0,0,3,11
1284606,1,1,3,171,0,29,0,4
263034,1,1,0,0,0,0,0,5
1141809,1,1,0,0,0,6,0,0
320378,0,1,0,1,0,0,0,0
481970,0,1,0,1,0,0,0,7
146176,1,1,0,0,0,0,0,1
1407713,1,1,18,352,0,0,4,19
1241244,0,1,0,1,0,0,0,0
681571,1,1,0,0,0,21,0,62
332981,1,1,0,0,0,0,0,1
162028,1,1,0,0,0,0,0,4
371297,1,1,3,0,0,2,0,0
152776,1,1,0,4,0,1,0,12
762387,0,0,0,2,0,0,0,0
378717,1,1,8,3,0,19,0,0
1247955,0,1,0,2,0,0,0,0
